rec_idx,키워드,수집일시,등록일,날짜구분,기업명,공고제목,직무카테고리,근무지역,경력,학력,고용형태,마감일,공고링크
54405118,신입,2026-07-19 15:46:59,2026-07-13,수정일,(주)헥톤프로젝트,[GC녹십자그룹 가족사]헥톤프로젝트 사무보조 아르바이트 모집,"사무보조, ,, 솔루션업체",서울 성동구,경력무관,학력무관,아르바이트,~09/06(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54405118
54447742,신입,2026-07-19 15:46:59,2026-07-13,등록일,천지관세법인,천지관세법인(본사) 사무보조 단기직원 모집합니다.,"FTA, ,, 관세환급, ,, 관세사, ,, 통관, ,, 관세사무원, 외",서울 금천구,경력무관,고졸↑,,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54447742
54270073,신입,2026-07-19 15:46:59,2026-06-24,등록일,(주)삼화양행 -안산사업장,설비 관리자 모집(장치기술 1명),"설비점검, ,, 시설관리, ,, PCB",경기 시흥시,경력무관,대졸↑,정규직,~07/24(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54270073
54486592,신입,2026-07-19 15:46:59,2026-07-16,등록일,(주)마니커,[동두천 공장] 닭고기는 마니커 생산부문 관리직 채용,"생산관리, ,, 제조가공, ,, 식품가공",서울전체,경력무관,학력무관,정규직,~07/30(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54486592
54433034,신입,2026-07-19 15:46:59,2026-07-10,등록일,(주)이지트로닉스,(주)이지트로닉스 전력전자 인버터 개발 (HW/SW),"회로설계, ,, MCU, ,, 펌웨어, ,, R&D, ,, 전기제어, 외",경기 화성시,신입·경력,대졸↑,정규직,~09/08(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54433034
54481889,신입,2026-07-19 15:46:59,2026-07-16,등록일,(주)도스트11,MBC AI전략자회사 도스트11 도프프스튜디오 AI CG 디자이너 채용,"모션그래픽, ,, 영상디자인, ,, CG, ,, 영상디자이너, ,, 포스트프로덕션, 외",서울 마포구,경력무관,학력무관,,~07/30(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54481889
54494772,신입,2026-07-19 15:46:59,2026-07-17,수정일,(주)케이티엠앤에스,[(주)케이티엠앤에스] KT플라자 매장근무 경력무관 모집합니다,"통신기기판매, ,, IT·통신기기판매",경기 용인시 기흥구,경력무관,고졸↑,정규직,~08/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54494772
54430946,신입,2026-07-19 15:46:59,2026-07-10,등록일,(주)케이티엠앤에스,(주)KTPLAZA 수내역직영점 정규직 공개채용(분당 전지역),"매장매니저, ,, IT·통신기기판매",경기 성남시 분당구,경력무관,학력무관,정규직,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54430946
54422774,신입,2026-07-19 15:46:59,2026-07-09,등록일,(주)로지시스,[ 한국스포츠레저 ] 장애 접수 및 지원 상담원 모집,"콜통계/분석, ,, 인바운드, ,, 콜센터/고객센터, ,, 단순안내, ,, 아웃바운드, 외",서울 송파구,경력무관,학력무관,정규직,~08/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54422774
54326825,신입,2026-07-19 15:46:59,2026-06-30,등록일,퀄맥스(주),[퀄맥스] 설계팀 ( HFSS 시뮬레이션 담당자 ),"부품설계, ,, 반도체설계, ,, 반도체",경기 화성시,신입,대졸↑,정규직,~08/29(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54326825
54290810,신입,2026-07-19 15:46:59,2026-06-26,등록일,(주)아름덴티스트리,[포장파트] 포장 담당자 채용(계약직),"포장, ,, 의료기기",대전 유성구,경력무관,고졸↑,,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54290810
54432839,신입,2026-07-19 15:46:59,2026-07-10,등록일,(주)케이티엠앤에스,KTPLAZA 오산/동탄 정규직 채용,"판매직, ,, CS, ,, IT·통신기기판매",경기 안성시,경력무관,고졸↑,정규직,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54432839
54397822,신입,2026-07-19 15:46:59,2026-07-09,수정일,특허법인 씨엔에스(유),특허 인커밍관리 신입/경력 직원 채용,"특허관리, ,, 변리사사무소",서울 강남구,경력무관,대졸↑,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54397822
54494039,신입,2026-07-19 15:46:59,2026-07-17,등록일,온세미컨덕터코리아(주),[onsemi] 필드파트너 채용 (반도체 생산 오퍼레이터),"제조, ,, 반도체",경기 부천시,경력무관,고졸↑,계약직,~08/07(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54494039
54464650,신입,2026-07-19 15:46:59,2026-07-14,등록일,한솔제지(주),[한솔제지(주) 환경사업본부] 평택에코센터 에너지화반 (교대),"기계조작원, ,, 폐수처리장관리, ,, 폐기물처리기사, ,, 수질환경기사, ,, 환경플랜트, 외",경기 평택시,경력무관,고졸↑,계약직,~08/13(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54464650
54409156,신입,2026-07-19 15:46:59,2026-07-08,등록일,재단법인 사마리안퍼스코리아,OCC팀 물류보조 (Logistics Assistant),"검품/검수, ,, 수/발주, ,, 입고/입하, ,, 포장, ,, 출고/출하, 외",서울 종로구,경력무관,고졸↑,,~07/27(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54409156
54265549,신입,2026-07-19 15:46:59,2026-07-03,수정일,(주)유창,(주)유창 시화공장 부속실 자재관리사원 모집 (생산직),"자재관리, ,, 금속재료",경기 시흥시,경력무관,학력무관,정규직,~08/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54265549
54427184,신입,2026-07-19 15:46:59,2026-07-10,등록일,(주)바운스,[실내테마파크] 바운스 용인센터 운영 매니저 채용,"생활체육, ,, 엔터테인먼트, ,, 테마파크, ,, 스포츠강사, ,, 유아교육, 외",경기 용인시 기흥구,경력무관,학력무관,,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54427184
54305202,신입,2026-07-19 15:46:59,2026-07-15,수정일,(주)신화콘텍,(주)신화콘텍 시화공장 공정 품질관리 및 SQ관리 경력직 채용,"품질관리, ,, 자동차부품",경기 시흥시,신입·경력,학력무관,정규직,~07/29(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54305202
54485497,신입,2026-07-19 15:46:59,2026-07-16,등록일,(주)현대이지웰,현대이지웰 고객센터 상담사 채용,"주문상담, ,, 상담원, ,, 전화상담, ,, 배송상담, ,, 민원상담, 외",서울 서대문구,경력무관,학력무관,,~07/22(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54485497
54493607,신입,2026-07-19 15:46:59,2026-07-17,등록일,(주)케이티엠앤에스,KT직영매장 용인상권 직원모집,"통신기기판매, ,, 매장관리, ,, 핸드폰판매, ,, 판매직, ,, IT·통신기기판매",경기 용인시 수지구,경력무관,학력무관,정규직,~08/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54493607
54417708,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)동양이엠에스,[강남/6개월/월~금/신입가능] 대기업 계열사 구매지원 직원 채용,"총무, ,, 자재관리, ,, 구매, ,, 자료입력, ,, ERP, 외",서울 강남구,경력무관,학력무관,파견직,~07/24(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54417708
54444957,신입,2026-07-19 15:46:59,2026-07-13,등록일,세인관세법인,세인관세법인 인천공항지사 수출입 통관 업무 직원 모집,"관세사, ,, 세무회계사무소",인천 중구,경력무관,학력무관,정규직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54444957
54360497,신입,2026-07-19 15:46:59,2026-07-03,등록일,(주)케이티엠앤에스,(주)케이티엠앤에스 KT플라자 영업직 채용합니다(오산/동탄),"핸드폰영업, ,, 매장관리, ,, 고객응대, ,, 핸드폰판매, ,, IT·통신기기판매",경기 화성시,경력무관,학력무관,정규직,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54360497
54444794,신입,2026-07-19 15:46:59,2026-07-13,수정일,(주)펨트론,[펨트론] 반도체 검사장비 SW 개발자 채용,"C#, ,, 임베디드, ,, C++, ,, R&D, ,, 장비제어, 외",서울 금천구,경력5년↑,대졸↑,,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54444794
54433326,신입,2026-07-19 15:46:59,2026-07-10,등록일,디엘건설(주),[디엘건설] e편한세상 도원역 퍼스트하임 현장 보건관리자 채용,"보건관리자, ,, 안전보건관리자, ,, 건설회사",인천 미추홀구,경력무관,고졸↑,계약직,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54433326
54473417,신입,2026-07-19 15:46:59,2026-07-15,등록일,(주)조선호텔앤리조트 포포인츠 조선 서울역,[조선호텔앤리조트] 포포인츠 조선 서울역 조리 신입 채용,"주방, ,, 조리사, ,, 호텔, ,, 조리, ,, 호텔",서울 용산구,신입,학력무관,,~08/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54473417
54256943,신입,2026-07-19 15:46:59,2026-06-23,등록일,한국맥도날드(유),한국맥도날드(유) 구매·자재·물류 채용 공고(우장산DT점),"상하차, ,, 물류관리, ,, 식당, ,, 프랜차이즈",서울 강서구,경력무관,학력무관,,~08/22(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54256943
54308436,신입,2026-07-19 15:46:59,2026-07-01,수정일,(주)녹선,제품창고 입출고 관리 담당자,"출고/출하, ,, 창고관리, ,, 검품/검수, ,, 재고관리, ,, 수/발주, 외",서울전체,신입·경력,고졸↑,정규직,~07/30(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54308436
54318418,신입,2026-07-19 15:46:59,2026-06-30,수정일,㈜서흥,생산직 신입사원 모집 - 오송1공장,"단순생산직, ,, 품질분석, ,, 생산관리, ,, 품질보증, ,, 외관검사원, 외",서울전체,신입,고졸↑,정규직,~08/29(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54318418
54463479,신입,2026-07-19 15:46:59,2026-07-14,등록일,주식회사 링키지랩,[kakao계열사] 링키지랩 사내카페 바리스타 채용,"바리스타, ,, 종합포털",경기 성남시 분당구,경력무관,학력무관,계약직,~08/13(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54463479
54422657,신입,2026-07-19 15:46:59,2026-07-09,등록일,(주)케이티엠앤에스,[KT M&S] KT플라자 영업 정규직 채용공고,"핸드폰영업, ,, 영업직, ,, 매장관리, ,, 판매직, ,, IT·통신기기판매",경기 수원시 영통구,경력무관,고졸↑,정규직,~08/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54422657
54383830,신입,2026-07-19 15:46:59,2026-07-06,등록일,(주)에이하나,CGBIO 인체조직센터 향남 공급실 직원 채용,"제약/바이오, ,, 단순생산직, ,, 제조가공, ,, 제조, ,, 포장, 외",경기 화성시,경력무관,초대졸↑,계약직,~08/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54383830
54397383,신입,2026-07-19 15:46:59,2026-07-07,등록일,(주)케이티엠앤에스,KT플라자 본사직영점 인재 모집(수원 전지역),"통신기기판매, ,, 핸드폰판매, ,, IT·통신기기판매",경기 수원시 영통구,경력무관,고졸↑,정규직,~08/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54397383
54485078,신입,2026-07-19 15:46:59,2026-07-16,등록일,㈜레이저옵텍,(주)레이저옵텍 CS엔지니어 채용 공고,"CS엔지니어, ,, 의료기기",경기 성남시 중원구,경력무관,초대졸↑,정규직,~08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54485078
53969333,신입,2026-07-19 15:46:59,2026-07-01,수정일,(주)데이원컴퍼니,[제로베이스][프리랜서] 커리어 상담 매니저(평일·주말 선택),"직업상담사, ,, 영업, ,, 직업전문학교",서울 강남구,경력무관,학력무관,프리랜서,~07/21(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53969333
54157786,신입,2026-07-19 15:46:59,2026-07-10,수정일,(주)에누마코리아,AI 애니메이터 (기간제) - 유연근무,"모션그래픽, ,, 영상디자인, ,, 애니메이터, ,, 디자인, ,, AI(인공지능), 외",서울 성동구,신입·경력,학력무관,계약직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54157786
54063590,신입,2026-07-19 15:46:59,2026-07-06,수정일,(주)블리츠웨이엔터테인먼트,[블리츠웨이엔터테인먼트(자회사)/프로덕션] 임원수행비서 채용,"수행기사, ,, 수행비서, ,, 임원비서, ,, 엔터테인먼트",서울 강남구,신입,고졸↑,계약직,~08/01(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54063590
54334109,신입,2026-07-19 15:46:59,2026-07-01,등록일,(주)알피바이오,[제약바이오/상장사] 구매 경력 채용,"외자구매, ,, 양산구매, ,, 창고관리, ,, 재고관리, ,, 자재관리, 외",서울 강남구,경력7년↑,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54334109
54244253,신입,2026-07-19 15:46:59,2026-06-22,등록일,(주)글로벌컨셉츠코리아,다이캐스팅 주조 생산 정규직 채용 공고,"다이캐스팅, ,, 생산기술, ,, 사출금형, ,, 생산, ,, 기계",경기 시흥시,경력무관,학력무관,정규직,~07/22(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54244253
54044901,신입,2026-07-19 15:46:59,2026-06-22,수정일,(주)차바이오텍,(주)차바이오텍 인사팀(총무파트) 장애인 사무보조를 채용해요,"자료입력, ,, 문서작성, ,, 비품관리, ,, 전산총무, ,, 사무보조, 외",경기 성남시 분당구,경력무관,고졸↑,계약직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54044901
54257834,신입,2026-07-19 15:46:59,2026-06-23,등록일,(주)태우그린푸드,(주)태우그린푸드 재고관리담당자 모집,"재고관리, ,, 축산",서울 성동구,경력무관,고졸↑,정규직,~07/23(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54257834
54463144,신입,2026-07-19 15:46:59,2026-07-14,등록일,(주)이산,파주BTL-환경기초시설 운영관리(전기직),"기계기사, ,, 토목공사, ,, 환경플랜트, ,, 전기설비, ,, 시설",경기 파주시,경력무관,학력무관,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54463144
54278216,신입,2026-07-19 15:46:59,2026-06-25,등록일,원풍물산(주),(주)원풍물산 킨록(에든버러클럽) 남성 캐쥬얼 상품(의류)기획MD,"남성의류, ,, 브랜드확장, ,, 브랜드MD, ,, 바잉MD, ,, 패션MD, 외",서울 서초구,신입·경력,대졸↑,정규직,~07/25(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54278216
54290674,신입,2026-07-19 15:46:59,2026-06-26,등록일,(주)케이티엠앤에스,(주)케이티엠앤에스 KT플라자 영업사원 채용합니다(오산/동탄),"핸드폰영업, ,, 매장관리, ,, 고객응대, ,, 핸드폰판매, ,, IT·통신기기판매",경기 화성시,경력무관,학력무관,정규직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54290674
54288998,신입,2026-07-19 15:46:59,2026-06-26,수정일,(주)대교디앤에스,골프장 식음팀 신입 채용,"홀매니저, ,, 리조트, ,, 소믈리에, ,, 매장관리, ,, 고객안내, 외",경기 가평군,신입,고졸↑,정규직,~07/25(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54288998
54429346,신입,2026-07-19 15:46:59,2026-07-10,등록일,(주)아이쓰리엔지니어링,(주)아이쓰리엔지니어링  자동화 설비 기구설계 엔지니어,"자동화설계, ,, CAD, ,, 자동화라인, ,, AutoCAD, ,, 3D설계, 외",인천 서구,경력무관,초대졸↑,정규직,~09/08(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54429346
54348326,신입,2026-07-19 15:46:59,2026-07-03,수정일,(주)옵트론텍,(주)옵트론텍 Mobile Actuator 인력 모집,"자동화설계, ,, 광학/렌즈, ,, 제품설계, ,, 전장설계, ,, 회로설계, 외",경기 과천시,경력3년↑,초대졸↑,정규직,~08/01(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54348326
54352525,신입,2026-07-19 15:46:59,2026-07-10,수정일,(주)소노인터내셔널,[소노인터내셔널] 본사 식음기획 경력직 채용,"식음기획, ,, 관광",서울 강서구,경력 2~5년,초대졸↑,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54352525
54271903,신입,2026-07-19 15:46:59,2026-06-24,수정일,(주)이엘피,검사계측기 제조 담당 경력직 모집,"회로설계, ,, 디스플레이, ,, 제조, ,, 전장설계, ,, 조립, 외",경기 화성시,경력 3~7년,고졸↑,정규직,~07/23(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54271903
54481843,신입,2026-07-19 15:46:59,2026-07-16,등록일,(주)경동사,(주)경동사 화성센터 물류팀 직원을 모집합니다,"물류관리, ,, 의약·제약",경기전체,경력무관,학력무관,계약직,~08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54481843
54473196,신입,2026-07-19 15:46:59,2026-07-17,수정일,바이젠셀(주),바이젠셀㈜ 경력 채용,"CRM(임상연구전문가), ,, R&D, ,, R&D기획, ,, 임상개발, ,, 연구원, 외",서울전체,경력3년↑,초대졸↑,정규직,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54473196
54462892,신입,2026-07-19 15:46:59,2026-07-14,등록일,리란시(주),리란시(주) 의료기기/화장품 생산부서 직원 모집,"제약/바이오, ,, 바이오",서울 금천구,경력무관,고졸↑,정규직,~08/13(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54462892
54242125,신입,2026-07-19 15:46:59,2026-06-22,등록일,(주)포스코이앤씨,포스코이앤씨 서리풀 업무복합시설 설비기계직(프로젝트계약직),"산업설비, ,, 건축설비, ,, 건축설계, ,, 기계기사, ,, 기계설계, 외",서울 서초구,경력무관,학력무관,계약직,~08/21(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54242125
54084503,신입,2026-07-19 15:46:59,2026-07-06,수정일,현대건설(주),현장 안전 지킴이(직영) 모집 - HS 도안리버파크 1단지,"작업반장, ,, 현장기사, ,, 안전관리자, ,, 현장관리자, ,, 위험성평가, 외",대전 유성구,신입·경력,학력무관,,~08/04(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54084503
54292306,신입,2026-07-19 15:46:59,2026-06-26,등록일,(주)소모,(주)소모 시설관리팀 채용(영선&시설관리),"영선, ,, 시설관리, ,, 조경공사, ,, 주유·LPG",서울 강남구,경력무관,초대졸↑,계약직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54292306
54259662,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)에어메드텍코리아,"출하검사, 최종검사 현장직 채용 모집","기계조작원, ,, 2교대, ,, 기술엔지니어, ,, 공정엔지니어, ,, 계측제어, 외",경기 안산시 단원구,경력무관,학력무관,계약직,~07/23(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54259662
54352884,신입,2026-07-19 15:46:59,2026-07-16,수정일,디에이치엘글로벌포워딩코리아(주),DHL 글로벌 포워딩 코리아/ 항공부 1년 계약직 추가모집(인천),"항공운송, ,, 운송·운수",인천 중구,경력무관,대졸↑,,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54352884
54256924,신입,2026-07-19 15:46:59,2026-07-13,수정일,발카코리아(주),제조관리 담당자/일본어 가능자 우대,"사무직, ,, 생산관리, ,, 자료입력, ,, Excel, ,, ERP, 외",경기 평택시,신입·경력,고졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54256924
54487609,신입,2026-07-19 15:46:59,2026-07-16,등록일,대한사료(주),[대한사료] 인천공장 사료제조 기계설비 사원 모집 (현장직),"기계조작원, ,, 기타제조업",인천 중구,경력무관,고졸↑,정규직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54487609
54483509,신입,2026-07-19 15:46:59,2026-07-16,수정일,JW홀딩스,[JW생명과학] 검체채취원 계약직 수시채용,시료채취,충남 당진시,신입,고졸↑,계약직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54483509
54277302,신입,2026-07-19 15:46:59,2026-06-25,등록일,(주)한화,한화 안성 데이터센터 현장  보건관리자  채용,"보건관리자, ,, 건설회사",경기 안성시,경력무관,초대졸↑,계약직,~07/25(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54277302
54296378,신입,2026-07-19 15:46:59,2026-07-13,수정일,(주)서울랜드,서울랜드 캐릭터 디자이너 채용,"캐릭터디자인, ,, 애니메이션, ,, 영상편집, ,, 영상제작, ,, 콘텐츠디자인, 외",경기 과천시,경력무관,고졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54296378
54294032,신입,2026-07-19 15:46:59,2026-07-16,수정일,호산테크(주),모듈 조립 및 제조 사원 정규직 모집,"생산자동화, ,, 생산, ,, 품질관리, ,, 조립, ,, 기계조작원, 외",경기 안성시,신입·경력,고졸↑,정규직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54294032
54445925,신입,2026-07-19 15:46:59,2026-07-13,수정일,한국유미코아촉매(유),한국유미코아촉매(유) 연료전지 품질/EHS팀 현장직 모집,"품질분석, ,, QA, ,, 화공약품, ,, 생산, ,, 품질관리, 외",인천 연수구,경력무관,초대졸↑,,~07/24(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54445925
54348619,신입,2026-07-19 15:46:59,2026-07-02,등록일,(주)연우,HK 연우 - 펌프팀 생산직 단기 계약직 모집(2개월),"단순생산직, ,, 기타제조업",인천 서구,경력무관,학력무관,,~08/01(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54348619
54194222,신입,2026-07-19 15:46:59,2026-06-18,수정일,천일정기화물자동차(주),천일정기화물자동차(주) SCM자동차물류사업부 안전담당 채용,"자재관리, ,, SCM, ,, 물류관리, ,, SRM, ,, 배차관리, 외",인천 부평구,경력무관,초대졸↑,정규직,~08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54194222
54449534,신입,2026-07-19 15:46:59,2026-07-13,등록일,(주)씨앤씨인터내셔널,[서울/화장품ODM제조사] 영상편집 및 사무보조 (계약직),"영상디자인, ,, 사무보조, ,, 영상편집, ,, 화장품",서울 강남구,경력무관,고졸↑,계약직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54449534
54303866,신입,2026-07-19 15:46:59,2026-06-29,등록일,신대한판지㈜,생산직  모집요강 (경력사원 모집),"기계조작원, ,, 2교대, ,, 제조, ,, 박스제조, ,, 생산, 외",경기 안성시,경력,학력무관,정규직,~08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54303866
54272604,신입,2026-07-19 15:46:59,2026-06-24,수정일,(주)에치와이,hy 평택공장 (생산/제조) 단순 보조·지원 계약직 모집,"단순생산직, ,, 제조가공, ,, 제조, ,, 생산, ,, 식품가공",경기 평택시,경력무관,고졸↑,,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54272604
54428683,신입,2026-07-19 15:46:59,2026-07-10,등록일,룰루레몬애틀라티카코리아(유),[룰루레몬] 동부산 아울렛 세일즈 채용(풀타임/파트타임),"유통영업, ,, 매장매니저, ,, 백화점, ,, 매장관리, ,, 지점관리자, 외",서울 강남구,경력무관,학력무관,,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54428683
54477136,신입,2026-07-19 15:46:59,2026-07-15,등록일,(주)케이씨씨건설,[KCC건설] 인천계양 A17BL 아파트 건설공사 6공구 현장 토목직,"부대토목, ,, 토목설계, ,, 토목기술자, ,, 토목공학, ,, 토목공사, 외",인천 계양구,경력무관,초대졸↑,,~08/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54477136
54243144,신입,2026-07-19 15:46:59,2026-06-22,등록일,(주)케이티엠앤에스,KT plaza 명지대사거리점에서 함께 일하실  정직원을 찾습니다.,"영업, ,, 매장관리, ,, 핸드폰판매, ,, 판매직, ,, CS, 외",서울 서대문구,경력무관,고졸↑,정규직,~07/22(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54243144
54385941,신입,2026-07-19 15:46:59,2026-07-06,등록일,(주)달바글로벌,[d'Alba Global] CS 고객만족팀 경력,"채널관리, ,, 배송상담, ,, 인바운드, ,, 콜센터/고객센터, ,, 고객관리, 외",서울 마포구,경력,학력무관,계약직,~09/04(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54385941
54433831,신입,2026-07-19 15:46:59,2026-07-14,수정일,(주)동진글로벌로지스틱스,"포워딩 항공수출부 경력직원(2년이상), 해상수출부 신입및경력","거래처관리, ,, 물류관리, ,, 항공무역, ,, 해상무역, ,, 거래처관리, 외",서울 구로구,경력 2~10년,초대졸↑,정규직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54433831
54292397,신입,2026-07-19 15:46:59,2026-06-30,수정일,장영(유한책임회사),경영지원팀(전기안전관리자 선임) 채용,"총무, ,, 건물관리자, ,, 시설관리, ,, 공무, ,, 자산관리, 외",서울 강남구,경력2년↑,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54292397
54119925,신입,2026-07-19 15:46:59,2026-07-10,수정일,금강변압기(유),[2025년 일자리 우수기업] 변압기 조립 및 중신 (4.5일제),"단순생산직, ,, 제조, ,, 전기제어, ,, 전기용접, ,, Co2용접, 외",경기 화성시 만세구,경력무관,학력무관,정규직,~08/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54119925
54229350,신입,2026-07-19 15:46:59,2026-07-16,수정일,아주약품(주),아주약품(주) 공무팀 실무자 모집,"제약/바이오, ,, 식품, ,, 전기제어, ,, 기계수리, ,, 화장품, 외",경기 평택시,경력무관,고졸↑,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54229350
54459568,신입,2026-07-19 15:46:59,2026-07-14,수정일,(주)모투스컴퍼니,LX하우시스 단지내 행사 진행 매니저 채용 공고,"행사도우미, ,, 광고대행사",서울 용산구,경력무관,학력무관,계약직,~08/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54459568
54177730,신입,2026-07-19 15:46:59,2026-06-30,수정일,(주) 코다코,가공 보전팀 현장직 모집,"NCT, ,, NC/CNC선반, ,, NC/CNC보링, ,, NC/CNC밀링, ,, MCT, 외",경기 안성시,신입·경력,고졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54177730
54390496,신입,2026-07-19 15:46:59,2026-07-07,등록일,(주)케이티엠앤에스,[KT본사] KT플라자 경력무관 하반기 채용 공고 (강서지역),"핸드폰영업, ,, 매장매니저, ,, 상담원, ,, 고객관리, ,, 고객응대, 외",서울 강서구,경력무관,고졸↑,정규직,~08/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54390496
