rec_idx,키워드,수집일시,등록일,날짜구분,기업명,공고제목,직무카테고리,근무지역,경력,학력,고용형태,마감일,공고링크
54573701,신입,2026-07-29 00:05:42,2026-07-27,등록일,알파(주),알파(주) 안성물류 현장 근무직(피킹·패킹) 함께해요,"물류사무원, ,, 피킹(집품), ,, 패킹(포장), ,, 출고/출하, ,, 유통업",경기 안성시,경력무관,학력무관,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54573701
54581320,신입,2026-07-29 00:05:42,2026-07-28,수정일,(주)실리콘마이터스,Analog 회로 설계자,"시스템설계, ,, 회로설계, ,, 반도체, ,, 반도체설계, ,, 전기설계, 외",경기 성남시,신입·경력,석사↑,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54581320
54585634,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)화승티엔드씨,(정규직) 세종공장 생산팀 주/야 교대 생산직원 모집,"제조, ,, 생산, ,, 자동차부품",세종특별자치시,경력무관,고졸↑,정규직,~08/10(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54585634
54587021,신입,2026-07-29 00:05:42,2026-07-28,수정일,(주)코미코,"(주)코미코 생산 / QC / 물류(운행, 출고)직 인재모집","PVD, ,, 코팅, ,, 반도체, ,, 생산, ,, 증착, 외",경기 안성시,경력무관,고졸↑,계약직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54587021
54555910,신입,2026-07-29 00:05:42,2026-07-27,수정일,브룩스인스트루먼트코리아(유),Quality Engineer,"검품/검수, ,, 고객관리, ,, 품질분석, ,, 기술상담, ,, 품질보증, 외",경기 용인시 기흥구,경력2년↑,대졸↑,정규직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54555910
54567622,신입,2026-07-29 00:05:42,2026-07-27,등록일,대우송도호텔(주),[쉐라톤 그랜드 인천 호텔] 식음료부 - 신입 / 경력직 채용,"호텔리어, ,, 캐셔, ,, 홀매니저, ,, 바리스타, ,, 바텐더, 외",인천 연수구,신입·경력,학력무관,계약직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54567622
54574152,신입,2026-07-29 00:05:42,2026-07-27,등록일,(주)넥스틴,X-ray Specialist 채용,"반도체, ,, XRAY, ,, 반도체",경기 화성시,경력무관,석사↑,정규직,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54574152
54586922,신입,2026-07-29 00:05:42,2026-07-28,등록일,머크퍼포먼스머티리얼즈(주),"[머크] QC Engineer (12개월 계약직, 포승 근무, 셔틀버스운행)","품질검사원, ,, 품질관리, ,, 화공",경기 평택시,신입·경력,대졸↑,계약직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54586922
54583889,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)갈라인터내셔널,Apple 프리미엄 리셀러 프리스비 판매직 채용공고 - 신세계 강남,"가전판매, ,, 통신기기판매, ,, 진열관리, ,, 고객응대, ,, 컴퓨터판매, 외",서울 서초구,경력무관,학력무관,정규직·인턴직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54583889
54583794,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)커피빈코리아,[커피빈] 하나금융명동사옥점 8H 슈퍼바이저 채용,"슈퍼바이저, ,, 바리스타, ,, 음식료",서울 중구,경력무관,학력무관,정규직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54583794
54572767,신입,2026-07-29 00:05:42,2026-07-27,수정일,(유)컴퍼니에이,2026년 컴퍼니에이 세종 청년창업사관학교 운영 매니저 모집,"사업관리, ,, 자료조사, ,, 엑셀러레이팅, ,, 사업기획, ,, 기획, 외",세종특별자치시,경력무관,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54572767
54570087,신입,2026-07-29 00:05:42,2026-07-27,수정일,피지에스로지스틱스코리아,프레이트포워딩 항공/해상 수출입업무  신입 모집,"철도운송, ,, 항공운송, ,, 해상운송, ,, 국제물류, ,, 포워더, 외",서울 마포구,신입·경력,학력무관,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54570087
54581782,신입,2026-07-29 00:05:42,2026-07-28,수정일,(주)코스트코코리아,[하남점] FY26 SEASONAL 사원 채용 공고 4차(보건증 필수),"매장관리, ,, 고객응대, ,, 대형마트, ,, 대형마트",경기 하남시,경력무관,학력무관,,~08/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54581782
54576220,신입,2026-07-29 00:05:42,2026-07-28,수정일,(주)프로텍,반도체 자동화장비 설비기술팀 CS Engineer 모집(인천/경기),"기술지원, ,, 기계설비",경기 안양시 동안구,경력무관,초대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54576220
54568872,신입,2026-07-29 00:05:42,2026-07-27,수정일,(주)필코코스팜,생산관리팀 직원 모집합니다,"생산관리, ,, 화장품",경기 평택시,신입·경력,학력무관,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54568872
54581287,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)오리온,(주) 오리온 안산공장  품질관리(QC),"상주근무, ,, 플라스틱, ,, 그라비아인쇄, ,, 프라스틱제조",경기 안산시 단원구,경력무관,학력무관,정규직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54581287
54570814,신입,2026-07-29 00:05:42,2026-07-27,등록일,(주)이산,"화성특례시 공공하수도시설 관리요원 채용 - 환경, 기계, 전기","기계기사, ,, 수질환경기사, ,, 전기기사, ,, 시설",경기 화성시 만세구,경력무관,학력무관,정규직,~08/17(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54570814
54563731,신입,2026-07-29 00:05:42,2026-07-25,등록일,(주)태우그린푸드,(주)태우그린푸드 재고관리담당자 모집,"재고관리, ,, 축산",서울 성동구,경력무관,고졸↑,정규직,~08/24(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54563731
54576007,신입,2026-07-29 00:05:42,2026-07-28,수정일,(주)비에스한양,(주)비에스한양 대전읍내 APT 세대 사진촬영 알바모집,"아파트건축, ,, 영상편집, ,, 건설관리, ,, 일용직, ,, 건설회사",대전 대덕구,신입,학력무관,아르바이트,~08/01(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54576007
54374910,신입,2026-07-29 00:05:42,2026-07-28,수정일,(주)한국비엔씨,(주)한국비엔씨 세종공장 제약회사 공무팀 채용,"공무, ,, 바이오",세종특별자치시,경력무관,초대졸↑,정규직,~08/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54374910
54581122,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)에어메드텍코리아,"출하검사, 최종검사 현장직 채용 모집","기계조작원, ,, 2교대, ,, 기술엔지니어, ,, 공정엔지니어, ,, 계측제어, 외",경기 안산시 단원구,경력무관,학력무관,계약직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54581122
54554055,신입,2026-07-29 00:05:42,2026-07-27,수정일,(주)에이하나,[CGBIO] NPWT팀 제조담당 팀원 채용,"단순생산직, ,, 제조가공, ,, 제조, ,, 생산, ,, 기타제조업",경기 화성시 만세구,경력무관,고졸↑,계약직,~08/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54554055
54571251,신입,2026-07-29 00:05:42,2026-07-27,등록일,(주)에프엔플레이스,[메이드림] 인천 영종도 카페 메이드림 카페팀 직원 모집-신입,"바리스타, ,, 카페, ,, 음식료",인천 영종구,경력무관,학력무관,,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54571251
54570112,신입,2026-07-29 00:05:42,2026-07-27,수정일,(주)드림연수원,[드림연수원] 교육연수원 예약·행정 직원 채용,"문화센터, ,, 고객관리, ,, 교육행정, ,, 대학교, ,, 대안학교, 외",경기 하남시,경력무관,초대졸↑,,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54570112
54506481,신입,2026-07-29 00:05:42,2026-07-20,등록일,유모멘트(주),[유모멘트]스마트예약센터 매니저 채용(아펠가모/더채플/루벨 ),"웨딩플래너, ,, 웨딩홀, ,, 상담원, ,, 접수/예약, ,, 전화상담, 외",서울 강남구,신입,학력무관,정규직,~08/19(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54506481
54574791,신입,2026-07-29 00:05:42,2026-07-27,등록일,한양이엔지(주),[기계설비 시공] 조력공 모집 (경력무관),"보조공, ,, 용접부, ,, 현장기사, ,, 배관공, ,, 시공기사, 외",대전 유성구,경력무관,고졸↑,,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54574791
54569283,신입,2026-07-29 00:05:42,2026-07-27,수정일,(주)메티스,(주)메티스 반도체 장비 구매팀 정규직 채용,"구매, ,, 자재구매, ,, 구매관리, ,, 외자구매, ,, 양산구매, 외","경기전체 , 충남 충남전체 , 아산시 , 천안시 , 천안시 동남구 , 천안시 서북구",신입·경력,고졸↑,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54569283
54581145,신입,2026-07-29 00:05:42,2026-07-28,등록일,엠즈베이커스(주),[밀도베이커리] 잠실점 베이커 모집(신입/경력),"제과/제빵사, ,, 식품·푸드",서울 송파구,경력무관,학력무관,계약직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54581145
54581558,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)화신이앤엘,[매쓰프로] 수학연구원 고등연구팀 신입 및 경력사원 채용,"이러닝, ,, 학습지, ,, 교재개발, ,, 교육콘텐츠기획, ,, 교육콘텐츠개발, 외",서울 금천구,경력무관,대졸↑,정규직,~08/03(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54581558
54581007,신입,2026-07-29 00:05:42,2026-07-28,수정일,린나이코리아,린나이코리아(주) 설비/시설관리 생산직 기간제사원 모집,"기술엔지니어, ,, 설비OP, ,, 금속",인천 부평구,신입,고졸↑,,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54581007
54582357,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)에이블씨엔씨,[MISSHA/A'Pieu] 글로벌마케팅 인턴 채용 (일본 담당),"마케팅, ,, SNS마케팅, ,, 인플루언서마케팅, ,, 화장품",서울 중구,신입·경력,대졸↑,인턴직,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54582357
54568592,신입,2026-07-29 00:05:42,2026-07-27,등록일,테크노프로브코리아(주),[외국계반도체기업] 반도체 생산직 채용,"반도체, ,, 프로브카드, ,, 반도체",경기 수원시 영통구,경력무관,고졸↑,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54568592
54569394,신입,2026-07-29 00:05:42,2026-07-27,등록일,한국산노프코(주),[한일합작 화학기업] 생산직 채용(기숙사 제공),"산업설비, ,, 설비OP, ,, 석유화학, ,, 화공약품, ,, 플랜트설비, 외",경기 평택시,경력무관,고졸↑,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54569394
54582930,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)조선호텔앤리조트 조선팰리스강남,(주)조선호텔앤리조트 조선 팰리스 이타닉 가든 F&B 신입직 채용,"호텔리어, ,, 홀매니저, ,, 소믈리에, ,, 식당, ,, 바텐더, 외",서울 강남구,신입,학력무관,계약직,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54582930
54575286,신입,2026-07-29 00:05:42,2026-07-27,등록일,에스이앤에스(주),2026년 반도체장비 전장 설계직군 모집 (PSK 자회사),"설계엔지니어, ,, 3D설계, ,, 2D설계, ,, 기술설계, ,, 기구설계, 외",경기 평택시,신입,학력무관,정규직,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54575286
54575009,신입,2026-07-29 00:05:42,2026-07-27,등록일,엘티소재(주),LT소재 OLED품질경영팀 기능직(생산직) 채용,"장비제어, ,, OLED, ,, 생산, ,, 증착, ,, 품질관리, 외",경기 용인시 처인구,신입,고졸↑,계약직,~08/10(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54575009
54584703,신입,2026-07-29 00:05:42,2026-07-28,등록일,테크젠(주),[현대자동차그룹] 테크젠(주) 평택공장 생산계약직 채용,"자동화라인, ,, 생산, ,, 품질관리, ,, 자동차, ,, 단순생산직, 외",경기 평택시,경력무관,고졸↑,,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54584703
54567638,신입,2026-07-29 00:05:42,2026-07-27,등록일,대우송도호텔(주),[쉐라톤 그랜드 인천 호텔] 조리부 (중식) - 신입 / 경력,"요리사, ,, 조리사, ,, 주방보조, ,, 관광",인천 연수구,신입·경력,학력무관,계약직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54567638
54583322,신입,2026-07-29 00:05:42,2026-07-28,등록일,존슨콘트롤즈인터내셔널코리아(주),[서울]HVAC Service Engineer(공조냉동 서비스 엔지니어-사원급),"HVAC, ,, 건축기사, ,, 대기환경기사, ,, 설계엔지니어, ,, 시설관리, 외",서울 중구,신입·경력,초대졸↑,정규직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54583322
54572281,신입,2026-07-29 00:05:42,2026-07-27,등록일,해비치호텔앤드리조트(주),[Haevichi] 현대모터스튜디오 고양- 카페 서비스 직원 모집,"카페매니저, ,, 호텔리어, ,, 홀매니저, ,, 리조트, ,, 바리스타, 외",경기 고양시 일산서구,경력무관,학력무관,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54572281
54585542,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)네오텍이앤씨,(주)네오텍이앤씨 건설사업부 보데크 설계팀 채용,"현장관리자, ,, 건축구조설계, ,, 건설관리, ,, 3D설계, ,, 골조, 외",경기 안양시 동안구,경력무관,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54585542
54585132,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)커피빈코리아,하나은행을지로본점 8H 슈퍼바이저 채용,"바리스타, ,, 프랜차이즈",서울 중구,경력무관,학력무관,정규직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54585132
54586258,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)삼영에스앤씨,[코스닥상장] 센서 회로설계 경력직 모집,"연구원, ,, 센서설계, ,, 회로설계, ,, 전자",경기 성남시 중원구,경력무관,대졸↑,정규직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54586258
54568737,신입,2026-07-29 00:05:42,2026-07-29,수정일,(주)엘엠에스,디스플레이 광학 필름 개발  연구원 채용[KOSDAQ],"반도체, ,, R&D, ,, 신소재, ,, R&D기획, ,, 연구원, 외",경기 평택시,신입·경력,대졸↑,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54568737
54569260,신입,2026-07-29 00:05:42,2026-07-27,등록일,관세법인 화성,(관세법인화성) 관세사무원 모집 합니다.(2년이상경력우대),"관세사, ,, 무역업",서울 강남구,경력무관,학력무관,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54569260
54586700,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)진합,(주)진합 협력사 입출고 담당 (지게차운전) 생산직 채용,"창고관리, ,, 입고/입하, ,, 피킹(집품), ,, 포장, ,, 출고/출하, 외",대전 대덕구,신입,고졸↑,,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54586700
54224160,신입,2026-07-29 00:05:42,2026-07-27,수정일,(주)제이시스메디칼,제품배송 및 설치기사 모집,"정비기사, ,, 품질관리, ,, A/S기사, ,, 패킹(포장), ,, 기계수리, 외",서울 금천구,경력무관,학력무관,,~08/18(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54224160
54586891,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)넥스트워터,용인시 환경자원화시설 운영직 인력 채용,"폐기물처리기사, ,, 대기환경기사, ,, 수질환경기사, ,, 시설관리",경기 용인시 기흥구,신입·경력,고졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54586891
54569823,신입,2026-07-29 00:05:42,2026-07-27,등록일,한국유나이티드제약(주),유앤알리서치 CO팀(CRA) 신입/경력사원 모집,"CRM(임상연구전문가), ,, 간호사, ,, CRA(임상연구원), ,, MW(메디컬라이터), ,, CRC(임상시험코디네이터), 외",서울 서초구,경력무관,대졸↑,정규직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54569823
54585743,신입,2026-07-29 00:05:42,2026-07-28,등록일,아이텍(주),반도체테스트社 공무(시설관리)팀원 모집,"보일러기사, ,, 시설관리, ,, 시설관리, ,, 가스설비, ,, 전기설비, 외",경기 화성시,신입·경력,고졸↑,정규직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54585743
54588179,신입,2026-07-29 00:05:42,2026-07-28,수정일,(주)한솥,(주)한솥 인테리어팀 경력직 채용,"인테리어공사, ,, 프랜차이즈",서울 강남구,경력5년↑,대졸↑,정규직,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54588179
54593078,신입,2026-07-29 00:05:42,2026-07-29,등록일,(주)지씨케어,[GC케어]녹십자아이메드 건강검진 예약팀 채용(신입.경력),"병원관리, ,, 접수/예약, ,, 검진센터",서울 서초구,경력무관,학력무관,계약직,~08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54593078
54587253,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)커피빈코리아,커피빈 혜화역점 8시간 슈퍼바이저 모집,"바리스타, ,, 카페, ,, 고객응대, ,, 음식료",서울 종로구,경력무관,학력무관,정규직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54587253
54587746,신입,2026-07-29 00:05:42,2026-07-28,수정일,(주)소노인터내셔널,[소노인터내셔널] 본사 MICE 심사분석 경력직 채용,"통계/분석, ,, MICE, ,, 관광",서울 강서구,경력3년↑,대졸↑,정규직,~08/03(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54587746
54575058,신입,2026-07-29 00:05:42,2026-07-27,등록일,(주)한경닷컴,2026년 한경닷컴 IT교육센터 행정직 채용(계약직 6개월),"사무직, ,, 교육행정, ,, 서무, ,, 문서작성, ,, 사무보조, 외",서울 영등포구,신입·경력,학력무관,계약직,~08/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54575058
54576762,신입,2026-07-29 00:05:42,2026-07-27,등록일,(주)캘리스코,[캘리스코] 히바린여의도IFC몰점 주방 정직원 채용,"카페매니저, ,, 홀매니저, ,, 매장매니저, ,, 식품/음료판매, ,, 조리사, 외",서울 영등포구,경력무관,학력무관,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54576762
54576761,신입,2026-07-29 00:05:42,2026-07-27,등록일,(주)캘리스코,[캘리스코] 히바린 사우스시티점 매장 직원 채용,"홀매니저, ,, 매장매니저, ,, 식품/음료판매, ,, 조리사, ,, 홀서빙, 외",경기 용인시 수지구,경력무관,학력무관,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54576761
54574423,신입,2026-07-29 00:05:42,2026-07-27,등록일,(주)연우,HK 연우 - 용기팀 생산직(단기 계약직 모집),"단순생산직, ,, 화장품",인천 서해구,경력무관,학력무관,,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54574423
54580923,신입,2026-07-29 00:05:42,2026-07-28,수정일,린나이코리아,린나이코리아(주) 생산직 기능제 사원 모집(금속가공설비),"제조가공, ,, 금속, ,, 절단가공, ,, 금속",인천 서해구,신입,고졸↑,,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54580923
54576299,신입,2026-07-29 00:05:42,2026-07-27,등록일,에듀플렉스,[초봉 3400만]우수교육기업 에듀플렉스 과천별양점,"학원강사, ,, 학원생관리, ,, 학습상담, ,, 교육상담, ,, 학습매니저, 외",경기 과천시,경력무관,대졸↑,정규직,~08/10(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54576299
54570212,신입,2026-07-29 00:05:42,2026-07-27,등록일,(주)골프존카운티매니지먼트,[골프존카운티매니지먼트] 전국 골프장 수시채용(정규직),"고객안내, ,, 골프, ,, 고객응대, ,, 골프장CC",대전 유성구,경력무관,학력무관,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54570212
54588073,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)아이미디어그룹,[중국인 채용] 공공기관 오프라인 프로모션 기획 및 운영,"AE(광고기획자), ,, 홍보, ,, 퍼포먼스마케팅, ,, 마케팅전략, ,, 콘텐츠마케팅, 외",서울 영등포구,경력무관,고졸↑,정규직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54588073
54580453,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)국보디자인,MEP사업본부 기계/전기팀,"건축전기, ,, 건축설비, ,, 냉난방설비",서울 마포구,경력무관,초대졸↑,정규직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54580453
54583415,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)케이티엠앤에스,(주)KT 영업직 채용 공고 (근무지 남양주시 진접읍),"핸드폰판매, ,, IT·통신기기판매",경기 남양주시,경력무관,고졸↑,정규직,~09/26(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54583415
54576360,신입,2026-07-29 00:05:42,2026-07-27,등록일,(주)캑터스커뮤니케이션즈코리아,[재택근무/ 외국계 정규직] Key Account Manager,"인바운드, ,, 아웃바운드, ,, 상담원, ,, CS, ,, 컨설팅",서울 마포구,경력무관,대졸↑,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54576360
54582727,신입,2026-07-29 00:05:42,2026-07-28,등록일,(주)미코,"(주)미코 세라믹 파우더 생산직 채용 - 동탄, 오산","단순생산직, ,, 제조가공, ,, 반도체, ,, 신소재",경기 화성시,신입·경력,고졸↑,정규직,~08/07(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54582727
54587713,신입,2026-07-29 00:05:42,2026-07-28,등록일,퍼솔코리아(유),[IT/네트워크] Field Technician 채용 (신입가능),"QA/테스터, ,, 유지보수, ,, 품질관리, ,, Android, ,, 정보통신, 외",서울 강남구,경력무관,학력무관,,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54587713
54581460,신입,2026-07-29 00:05:42,2026-07-28,수정일,경동제약(주),경동제약 2026년 수시채용,"에너지관리, ,, 공조설비, ,, 마케팅전략, ,, CRM마케팅, ,, 마케팅기획, 외",경기 과천시,신입·경력,고졸↑,정규직·인턴직,~08/03(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54581460
54570088,신입,2026-07-29 00:05:42,2026-07-27,수정일,㈜서흥,스킨케어 연구원 모집,"건강기능식품, ,, 제형연구, ,, 화장품, ,, 연구원, ,, 기술연구, 외",경기 과천시,경력2년↑,대졸↑,정규직,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54570088
54586878,신입,2026-07-29 00:05:42,2026-07-28,등록일,디에이치엘서플라이체인코리아(주),[DHL-이천]  물류센터 관리직,"창고관리, ,, 재고관리, ,, 3PL운영, ,, WMS, ,, 물류사무원, 외",경기 이천시,경력무관,초대졸↑,정규직,~09/26(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54586878
54585819,신입,2026-07-29 00:05:42,2026-07-28,수정일,고진모터스(주),아우디 고진모터스(주) 동대문서비스센터 부품관리 채용,"부품구매, ,, 부품재고관리, ,, 부품주문, ,, 부품창고관리, ,, 자동차",서울 동대문구,신입·경력,학력무관,,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54585819
54575457,신입,2026-07-29 00:05:42,2026-07-27,수정일,(주)미래비엠,이마트 여주센터/이천 후레쉬센터 시설관리직 채용,"위생설비, ,, 가스설비, ,, 품질관리, ,, 전기설계, ,, 도시가스, 외","경기전체 , 이천시 , 강원 원주시",신입·경력,고졸↑,정규직,~08/18(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54575457
54569277,신입,2026-07-29 00:05:42,2026-07-27,등록일,(주)딘타이펑코리아,[생산] 딘타이펑 센트럴키친점 딤섬 생산(소파트) 정규직,"제조, ,, 생산, ,, 중식당",경기 성남시 중원구,경력무관,학력무관,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54569277
54568337,신입,2026-07-29 00:05:42,2026-07-27,등록일,(주)메타엠,해지미반영/삼성카드 부가서비스 한가지 아웃바운드/ 역세권,"텔레마케터, ,, 인바운드, ,, 콜센터/고객센터, ,, 아웃바운드, ,, 해피콜, 외",서울 금천구,경력무관,고졸↑,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54568337
54575238,신입,2026-07-29 00:05:42,2026-07-27,등록일,쿠팡(주),[쿠팡로지스틱스서비스] 로켓설치 협력사 운영 관리 담당자,"3PL운영, ,, 가전제품설치, ,, CS, ,, 판매",서울 강남구,신입·경력,초대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54575238
54567683,신입,2026-07-29 00:05:42,2026-07-27,등록일,(주)통다글로벌로지스틱스,물류창고 현장 업무,"창고관리, ,, 검품/검수, ,, 상하차, ,, 집하/분류, ,, 항공운송",인천 연수구,경력무관,학력무관,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54567683
54545478,신입,2026-07-29 00:05:42,2026-07-27,수정일,(주)세방테크,세방테크 P5 소방 건설현장 신규자담당 및 보건관리자 1명 모집,"보건관리자, ,, 안전보건관리자, ,, 건설현장",경기 평택시,경력무관,학력무관,계약직,~09/21(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54545478
54567620,신입,2026-07-29 00:05:42,2026-07-27,등록일,환경에너지솔루션(주),파주시 환경관리센터 소각시설 유지관리(기술팀) 모집,"폐기물처리기사, ,, 토양환경기사, ,, 대기환경기사, ,, 수질환경기사, ,, 환경플랜트, 외",경기 파주시,경력무관,고졸↑,계약직,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54567620
54572970,신입,2026-07-29 00:05:42,2026-07-27,등록일,베올리아산업개발코리아(주),중앙대학교 광명병원 기계 교대 사원 모집,"기계기사, ,, 시설관리, ,, 종합병원, ,, 시설관리",경기 광명시,경력무관,학력무관,정규직,~09/25(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54572970
54567280,신입,2026-07-29 00:05:42,2026-07-27,등록일,(주)아테코,[반도체 COK설계] 기구설계팀 채용,"3D설계, ,, 기구설계, ,, 반도체설계, ,, 기계설계, ,, 반도체, 외",경기 군포시,경력무관,대졸↑,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54567280
